subject_id,brand,description,specTableContent,title
9968563,,"""
                                    Ces chaussures Nike sont conçues pour une agilité inégalée sur le terrain, grâce à leur design anatomique qui confine le pied. La tige texturée simili cuir accentue le toucher de balle pour un contrôle maximum.
                                ""@fr ",," ""Nike Hypervenom Phelon II FG Enfant - Carmin/ Obsidienne/ Violet""@fr "" Chaussures de football Terrain sec Nike carmin obsidienne violet ""@fr"
10242867,,,," ""Nike Free Run -Concord/Negro/Cobalto/Azul""@es "" Nike - Zapatillas para hombre-Concord/Negro/Cobalto/Azul ""@es"
4790162,,"""Buty sneakers od Asics. Firma powstała w 1949 r w Japonii i dzięki wysokiej jakości i profesjonalizmowi, cieszy się niesłabnącą popularnością do dnia dzisiejszego.
Klasyczne buty, utrzymane w ciekawej kolorystyce. Niezwykłe połączenie wygody z nieprzeciętną stylistyką.
Pierwszy raz na rynku sneakers 'ów model Gel Lyte V pojawił sie w 1993r.

Materiał wierzchni: skóra naturalna, materiał tekstylny
Podeszwa: guma
Podszewka: tkanina
Sznurowany
Kolekcja: Jesień / Zima 2015 - 50/50 Pack
""@pl ",," ""Sneakers buty Asics Gel - Lyte V latigo bay / black (H5V2L-8990)""@pl (H5V2L-8990) | Bludshop.com""@pl"
6787138,,"""
                                    The GEL-Kayano gets a makeover for the Origami Pack with a reworked mesh upper for stand out style. The GEL-Kayano Trainer Evo mixes cushioning and comfort while offering a modern take on the original Kayano Trainer style, maintaining the trademark features at the monosock, skeletal logo stripes and the gel cushioning system. Move around freely with a moulded upper and side panel, and get extra protection with a rearfoot protector. Get a distinctive look with a contrast midsole and the ASICS stripes across the upper. The minimalist makeover makes this trainer a must-have summer essential.Asics' mission statement has always been about producing the highest standard of sportswear through the combination of technological advances and addressing the needs of the body. They pledge to bring harmony to body and soul.Asics - Anima Sana In Corpore Sano - ""Sound mind in a sound body"".
                                ""@en ",," ""ASICS Tiger GEL-Kayano Trainer Evo Origami Pack - Monaco Blue / Indian Ink""@en "" Mens Shoes ASICS Ink H621N-4950 ""@en"
11635706,,"""<p><strong><span style=""color: #ff0000;"">*Otherwise, the order will be cancelled automatically.</span></strong></p>
<div class=""benefits"">     
<ul>
<li>Premium white leather and Infrared details.</li>
<li>Air Unit.</li>
<li>Jumpman logo in the lacelocks.</li>
</ul>
</div>""@en ",," ""Air Jordan 11Lab4 ""@en Rojas | 719864-600 foot District""@en"
7454887,,"""Air Jordan 11Lab4 ""red""""@en ",," "" Air Jordan 11Lab4 ""red""""@en ""Air ""red"" - Featured – The Sneaker Authority""@en"
15845046,,"""Null""@pl ",," ""NIKE AIR MAX 90 ULTRA 2.0 LTR""@pl Męskie i Dziecięce ✓ Darmowa dostawa ★ Sizeer ★""@pl ""Nike Air Max Damskie"
3893940,,,," ""Nike Sportswear Air Max 90 Ultra Essential - Blanc/ Gris/ Infrarouge/ Noir""@fr "" Nike chaussures pour homme blanc gris infrarouge noir ""@fr"
17520122,,"""
                                    La tomaia in morbida pelle di vitello garantisce una sensibilità naturale sulla palla che è stata una distinta qualità delle Tiempo per quasi due decenni e la nuova tecnologia Nike di nuova generazione  aggiunge un tocco di innovazione.Costruite su una forma anatomica con un tallone interno, le Legacy II FG vantano un comodo sottopiede sagomato preformato che offre ammortizzazione e sostegno e contribuisce a ridurre la pressione dei tacchetti per un maggiore comfort. Una piastra a tutta lunghezza in TPU, progettata per muoversi con il piede, lavora all'unisono con la soletta per fornire una transizione graduale dal mesopiede all'avampiede e una flessibilità multi-direzionale.
                                ""@it ",," ""Nike Tiempo Legacy II FG - Nero/Bianco/Arancione Hyper/Volt""@it "" Nike Scarpe Uomo Terreni Copmpatti Hyper/Volt ""@it"
10218699,,"""
                                            Jordan 11 Retro 
Bei der ersten Retro-Auflage des Air Jordan XI  in den frühen 2000er Jahren präsentierte sich das Modell erstmals in glänzendem Lackleder. Der Farbweg m...  > More
                                            ""@de ",," ""Nike Air Jordan 11 Retro BG (White)""@de"
10275232,,,," ""Cheap Air Jordan 11 (XI) “Midnight Navy” Black Friday 378037-123 For Sale""@en-US Sale | Retro Shoes""@en-US"
8161621,,"""
                                    Estas Nike Zoom Train Complete te dan una agilidad, estabilidad y comodidad en tus entrenamientos, cuentan con cables Flywire y  tejido Engineered Mesh para una estabilidad y seguridad en los movimientos laterales. Tienen una unidad Nike Zoom Air visible para una amortiguación reactiva durante los ejercicios de cardio, mientras que la mediasuela de espuma de doble densidad te da una mayor comodidad  y estabilidad al levantar pesas.Características:Espuma de doble densidad en la suela exterior que mejora la tracción y amortigua el impactoRevestimientos sintéticos para una mayor durabilidad y sujeción
                                ""@es ",," ""Nike Zoom Train Complete - Negro/Antracita/Blanco""@es "" Nike -Zapatillas de deporte-Negro/Antracita/Blanco ""@es"
10279976,,"""
                                    Designed to be lighter than the Metcon 3, The men's Nike Metcon DSX Flyknit Training Shoe features Flywire technology and a drop-in midsole for a stable feel while lifting and running.Features Include:Flyknit upper delivers lightweight flexibility.TPU yarns are knit into high wear areas for durability.Molded flex grooves allow natural range of motion.Low-profile heel clip rolls up on the lateral and medial sides to help minimize drag during wall exercises and handstand pushups.Drop-in midsole is firmer in the heel for stability yet softer and more flexible in the forefoot to provide comfort and cushioning for your footstrike when running.Firm rubber in the heel provides durability and a stable feel for high-intensity intervals.Sticky rubber in the forefoot offers excellent traction.Thin web rubber in the midfoot wraps up from the outsole onto the upper to help protect from abrasion.
                                ""@en ",," ""Nike Metcon DSX Flyknit - Wolf Grey/Volt/Wolf Grey/Black""@en "" Nike Mens Shoes Regular Training Grey/Black ""@en"
2447385,,,," "" Sneaker Hogan Interactive en gamuza azul noche ""@es ""Sneaker noche""@es"
11265724,"""Hogan""@it","""Sneakers in nabuk con allacciatura frontale, etichetta con logo sulla linguetta, H con applicazione di paillettes tono su tono applicata a rilievo, rialzo interno e suola in gomma a contrasto. Logo a rilievo sul fonso e sul tallone.""@it ",," ""Hogan Interactive lav H spezzata+ricamo HXW00N0S3609KEU810 sneakers donna""@it"
5224536,,"""
                                    Las zapatillas para hombre Nike Air Max 90 Ultra Moire mejoran el modelo clásico Nike Air Max 90 original, ya que están  confeccionadas con piel sintética perforada para una comodidad transpirable y de poco peso.Características:Piel sintética ligera con perforaciones para aportar transpirabilidad y comodidadMediasuela/suela exterior de material inyectado para una mayor amortiguación y durabilidad sin aumentar el pesoUnidad Nike Max Air visible en el talón para una protección contra impactos ligeraRevestimiento de goma en la puntera y el talón para más durabilidad en las zonas de mayor desgaste
                                ""@es ",," ""Nike Sportswear Air Max 90 Ultra Moire -Negro""@es "" Nike -Zapatillas para hombre-Deportivas-Negro ""@es"
16027020,,,," ""Nike F.C. Air Footscape Magista FK - Tosso Team""@it "" Scarpe Uomo 3rd Oct Nike Team ""@it"
13566875,,"""
                                    With a synthetic leather upper, the Nike Tiempo Rio SG football boots offer a great touch and feel on the ball to enhance your control.A high-density EVA sockliner provides responsive cushioning, while its foam heel counter helps to lock the foot down and eliminate any movement whilst changing direction.For traction on soft ground, the boot’s lightweight TPU plate with soft ground studs provide grip when changing direction.
                                ""@en ",," ""Nike Tiempo Rio III SG - Clear Jade/Black/Volt""@en "" Nike Mens Boots Soft Ground Jade/Black/Volt ""@en"
3418973,"""Nike""@en","""University Blue/Pure Platinum-Obsidian-White
537384-416
First introduced in 1990 and now a highly appreciated sneaker due to the clear shape and strong colors.
This wonderful new Nike Air Max 90 Essential comes now in a smooth leather and mesh mix. Attractive colours like University Blue, Pure Platinum, Obsidian and White makes this version to one of your favourite companion for every day!
""@en ",," ""Nike Air Max 90 Essential""@en Essential University Blue Pure Platinum Obsidian White 537384-416 - Purchaze""@en"
15100327,,"""
                                    Stripped of all overlays, Nike LunarGlide 7 Men's Running Shoe leaves only what you need to rack up the miles. Engineered mesh works with Flyknit construction to lock you down onto the springy, soft Lunarlon foam for an ultra-smooth ride.Features Include:Flywire cables and a TPU heel counter provide an excellent heel and midfoot fit.Seamless construction enhances comfort.Engineered mesh and Nike Flyknit construction deliver seamless support.
                                ""@en ",," ""Nike Lunarglide 7 - Black/Summit White/Anthracite""@en "" Nike Mens Shoes White/Anthracite ""@en"
16191788,,"""
                                    De bovenzijde is gemaakt van duurzaam leder. Dit slijtvaste leder voelt erg zacht en soepel aan en biedt veel comfort. Het waterafstotende effect van de bovenzijde zorgt er bovendien voor dat de schoen niet zwaar wordt en de voet droog blijft. Hierdoor blijft de controle en het balgevoel behouden ondanks de weersomstandigheden. De zachte voering aan de binnenzijde van de schoen draagt tevens bij aan een comfortabele pasvorm en extra ondersteuning aan de voet.De anatomisch voorgevormde binnenzool zorgt voor extra comfort en beschikt over goede dempende eigenschappen wat de kans op blessures vermindert. De verstevigde hiel zorgt voor extra stabiliteit en ondersteuning aan de voet. De lichtgewicht TPU geïnjecteerde loopzool biedt de grip die nodig is voor optimale prestaties op het veld.
                                ""@nl ",," ""Puma Classico SG Junior - Zwart/Wit/Puma Goud""@nl "" Puma Voetbalschoenen Zachte Grond Kinderen Zwart-Wit-Puma Goud 10335201 ""@nl"
9981661,,,," ""Asics Gel-Zaraca 4 - Azul/Negro""@es "" Asics Zapatillas para hombre-Azul/Negro ""@es"
8898554,,"""Sneakers ASICS gel-lyte III black (H534L-9090)""@eu ",," ""Asics Gel-Lyte III black (H534L-9090)""@eu (H534L-9090) | Bludshop.com""@eu"
6571392,,"""
                                    Las Nike  Free 5.0 para mujer tienen una suela con  ranuras flexibles hexagonales que ofrecen seis puntos de flexibilidad para que tus pies se muevan de forma natural en cualquier dirección.Con un drop de 8 mm entre la altura del talón y la del antepié, las Nike Free 5.0 cuentan con una mediasuela de perfil bajo y un talón redondeado para brindar una pisada más naturalLa parte superior de malla Engineered ofrece la comodidad y el ajuste que esperas de unas zapatillas tradicionales, ya que se adapta a la forma del pie para ofrecerte sujeción mientras te mueves. La tecnología Flywire integrada en los cordones ofrece una mayor sujeción y un ajuste adaptable.
                                ""@es ",," ""Nike Free 5.0 para mujer-Negro/Blanco/Gris""@es "" Nike mujer-Zapatillas de correr Nike-Negro-Blanco-Gris ""@es"
9994560,"""Nike""@de","""Scarpe da donna di Nike, modello Nike Bruin Lite TXT.<br />
Fai un tuffo nel passato con l'originale scarpa tennis retrò riproposta fedelmente in tutti i particolari, a partire dalla suola in gomma vulcanizzata fino alla linguetta intagliata nella gomma piuma<br />
<br />
Tomaia in tela di cotone e pelle scamociata.<br />
Suola in gomma vulcanizzata.<br />
Chiusura a lacci.<br />
Colore: Bianco/Beige/Grigio.<br />
<br />""@de ",," ""NIKE BRUIN LITE TXT""@de TXT - DAMEN FREIZEIT SCHUHE Nike Farbe 578364 100 Der Online-Shop für deine Sportbekleidung""@de"
1488029,,"""
        Therm-A-Rest NeoAir Torrent Air Pump  Bomba de aire de Therm-A-Rest NeoAir TorrentINFLACIÓN DE COLCHÓN DE AIRE DE RÁPIDA Y ALTA CAPACIDAD.Diseñado para uso con colchones inflables Therm-a-Rest, el Torrent de la bomba se despliegan un gran colchón NeoAir en 1,5 minutos. Su fuerza le permite hacer su colchón firme como quiera, sin preocuparse de inflar en exceso. Opera en cuatro baterías de CR123A (no incluidas), o con el adaptador de coche DC incluido. Se adapta a todas las válvulas de colchón NeoAir.ColorAzulPeso9,7 oz/275 gAncho2.75 en / 7 cmLongitud4.5 en / 11,4 cmAltura3.25 en / 8,3 cmMaterial (es)Plástico del ABSPaís de origenHecho en Irlanda    ""@es "," Color Azul Peso 9,7 oz/275 g Ancho 2.75 en / 7 cm Longitud 4.5 en / 11,4 cm Altura 3.25 en / 8,3 cm Material (es) Plástico del ABS País de origen Hecho en Irlanda"," "" Therm-A-Rest NeoAir Torrent Air Pump ""@es ""Therm-A-Rest - es""@es"
11479771,,"""
        Therm-A-Rest Lumbar Pillow  - Nautical BlueADD BACK SUPPORT TO ANY SEAT.Drawing on our pressure mapping technology, the Lumbar Pillow features die-cut foam down the center to reduce pressure along the spine, while maintaining density on the sides for the lateral support. It’s self-inflating to allow a personalized level of support and can be adjusted with one hand to add critical comfort to bad seats anywhere.ColorEggplantNautical BlueWeight4 oz / 120 g4 oz / 120 gWidth7 in / 18 cm7 in / 18 cmLength16 in / 36 cm16 in / 36 cmThickness2.4 in / 6 cm2.4 in / 6 cmPacked dimension4 x 74 x 7Top fabric typePolyesterPolyesterBottom fabric typePolyesterPolyesterFill materialUrethane FoamUrethane FoamFoam typeUrethane FoamUrethane FoamCountry of OriginUSA*Built of the Finest U.S. and Global MaterialsUSA*Built of the Finest U.S. and Global Materials    ""@en ", Color Eggplant Nautical Blue Weight 4 oz / 120 g 4 oz / 120 g Width 7 in / 18 cm 7 in / 18 cm Length 16 in / 36 cm 16 in / 36 cm Thickness 2.4 in / 6 cm 2.4 in / 6 cm Packed dimension 4 x 7 4 x 7 Top fabric type Polyester Polyester Bottom fabric type Polyester Polyester Fill material Urethane Foam Urethane Foam Foam type Urethane Foam Urethane Foam Country of Origin USA*Built of the Finest U.S. and Global Materials USA*Built of the Finest U.S. and Global Materials," "" Therm-A-Rest Lumbar Pillow Nautical Blue ""@en ""Therm-A-Rest - en""@en"
9005009,,"""
                                    Puma Top Winner Mesh - Blue/VGiallo Vibrante
                                ""@it ",," ""Puma Top Winner Mesh - Blue/VGiallo Vibrante""@it "" Scarpe Puma Vibrante ""@it"
1313212,,"""
                                    Con una parte superior de malla completa y una mediasuela de material inyectado, las zapatillas para hombre Nike Roshe One ofrecen transpirabilidad y una protección ligera contra los impactos.Características:Parte superior de malla completa para una excelente ventilaciónMediasuela de IU completa para una amortiguación suavePlantilla Solarsoft para la máxima comodidadZona del tobillo acolchada para mayor protección alrededor del tobilloSuela exterior de IU con diseño tipo gofre para una mayor tracción
                                ""@es ",," ""Nike Sportswear Roshe Run -Negro/Antracita""@es "" Nike -Zapatillas para hombre-Deportivas-Negro-Antracita ""@es"
5562696,,,," ""Nike Air Max Zero Essential - Negro""@es "" Zapatillas para hombre Retro Running Nike Negro 876070-010 ""@es"
16475147,,"""Null""@pl ",," ""NIKE AIR MAX 90 ULTRA 2.0 LTR""@pl ""Znane marki ubrań i butów męskich ✓ Darmowa dostawa do domu ★ Sizeer ★""@pl"
11548141,,"""
                                    La perfection en continuelle évolution: bien que l'Hypervenom était déjà parfaite dans tous ses aspects, Nike considère que des améliorations sont toujours possibles.Trompeuse par nature, la chaussure de football Hypervenom Phatal II DF FG est conçue pour une agilité inégalée sur les terrains secs. Le col Dynamic Fit crée une tenue sans couture, comme une chaussette, et recouvre la cheville.Les fils Flywire combinés au col Dynamic Fit enveloppent le pied afin de créer une tenue confinée et soutenant tout le pied. Cette chaussure a été conçue selon un modèle contouré anatomiquement correct et favorisant la vitesse offrant une tenue sur mesure pour un maximum d'agilité, tandis que la tige en microfibre est texturée pour un superbe toucher.La semelle interne moulée amortit le pied afin de réduire les pressions des crampons et d'améliorer le confort et la concentration.La structure en Nylon avec une base Pebax® soutient le pied tout en maintenant des sensations réactives et la semelle se divisant au centre de l'avant-pied accroit l'agilité.
                                ""@fr ",," ""Nike Hypervenom Phatal II DF FG - Blanc/ Noir/ Orange Total/ Volt""@fr "" Nike chaussures pour homme terrain sec blanc noir orange total volt ""@fr"
5014591,,"""
                                    Stworzone przez Nike z myślą o kontroli i przyspieszeniu. Buty piłkarskie Mercurial Victory V posiadają cholewkę, wykonaną z syntetycznej skóry o fakturze Trophy Touch, która zapewnia idealny poziom tarcia oraz doskonale przylega i dostosowuje się do ruchu stopy.Znakomita stabilizacja i amortyzacja. Dopasowana wkładka z tekstylnym wykończeniem odzwierciedla naturalny kształt stopy.Lekka podeszwa zewnętrzna TPU na całej długości, zapewnia przyspieszenie, wygodę i trwałość na suchej, naturalnej murawie. Dłuższe, bliźniacze kołki na pięcie dają optymalny poziom stabilności i łatwo wgryzają się w ziemię.Krótsze kołki w przedniej części podeszwy poprawiają zwrotność i przyczepność i umożlwiają szybkie zmiany kierunku. Umieszczony centralnie, pojedynczy korek, pozwala zapobiegać poślizgom w trakcie sprintu.
                                ""@pl ",," ""Dziecięce buty Nike Mercurial Victory V FG - Biały/Czarny/Volt/Pomarańczowy""@pl "" Dziecięce piłkarskie Trawa naturalna Lanki Biały/Czarny/Volt/Pomarańczowy ""@pl"
14709834,,,," ""GEL- KAYANO TRAINER KNIT MT""@fr-fr MT | Men Men's Sneakers ASICS Tiger""@fr-fr"
6579188,,"""Sneakers ASICS gel-lyte MT.""@eu ",," ""Asics Gel-Lyte MT india ink / HL6G0-5050""@eu HL6G0-5050 | Bludshop.com""@eu"
5901581,,"""
                                    Con una ultaleggera tomaia che si conforma al piede, le scarpe da calcio Nike Mercurial Vapor X Pelle FG sono state progettate da Nike per offrire una sensibilità come a piedi nudi.Generando una maggiore frizione sulla palla per un controllo affidabile ad alta velocità, la tomaia in pelle di canguro amplifica il tocco sulla palla, mentre la tecnologia ACC assicura un'aderenza costante in condizioni di bagnato e asciutto. Seguendo il profilo del piede, il sottopiede perforato offre un ottimo supporto e un'ammortizzazione a basso profilo che riduce la pressione dei tacchetti.La leggera piastra in nylon con design a dita separate è caratterizzata da tacchetti lamati con aggiunta di tacchetti sul tallone e la punta per una trazione rotazionale reattiva su terreni compatti.
                                ""@it ",," ""Nike Mercurial Vapor X Pelle FG - Osso Chiaro/Nero/Nero""@it "" Nike Scarpe Uomo Terreni Compatti Chiaro-Nero-Nero ""@it"
16158639,,"""
                                    The 6th iteration Tiempo Legend furthers its reputation for providing unrivalled fit, touch and traction to establish a new era for this modern classic.FIT:To provide a fit worthy of the Tiempo Legend title, the boots features a new integrated tongue construction, which will ensure the tongue won’t slide providing a consistent fit. For support and increased lock down, the Tiempo Legend 6 includes an internal microfibre cage in the midfoot to bring the upper closer to the foot, providing a 1-to-1 fit.Working in tandem with the midfoot cage, the moulded heel counter will conform to the natural shape of the foot to prevent any heel slippage, while a microfibre cloth on top of the insole also works to eliminate any foot movement within the boot.TOUCH:For instant control on the ball, the Tiempo Legend 6 features adaptive K-leather on the vamp of the boots. This leather is vacuum pressed to the interior cage to provide a quilted effect, for superior touch when kicking for touch.With the leather vacuum pressed, this reduces the amount of water uptake to keep the upper remaining soft and light, while ACC (All Conditions Control) technology provides optimal control when kicking in both wet and dry conditions.TRACTION:A full length engineered TPU plate and insole board work together to provide these Nike boots with a smooth transition from midfoot to forefoot and multi-directional flexibility.The SG-Pro stud configuration features fixed studs and two sets of screw-in aluminium studs (11/13mm and 13/15mm) for versatile traction, comfort and underfoot control on soft ground.
                                ""@en ",," ""Nike Tiempo Legend VI SG-Pro - Black/Hyper Turqouise""@en "" Nike SG Mens Boots Soft Ground Turqouise ""@en"
10252895,,"""
                                    Estas zapatillas de entrenamiento Nike Metcon 2 cuentan con una  espuma de doble densidad para proporcionar estabilidad y amortiguación.Características:Plataforma estable y plana para despegues explosivosTalón de arrastre cero para facilitar las flexiones verticalesTecnología Flywire que proporciona un ajuste firmePelícula resistente a la abrasión que ayuda a proteger contra la fricción de alta temperaturaMediasuela de espuma de doble densidad para una mayor amortiguación y una sujeción duraderaGoma firme en el talón de la suela exterior y goma de gran agarre en el antepié para una mayor estabilidad y tracción
                                ""@es ",," ""Nike Metcon 2 -Negro/Blanco""@es "" Nike -Zapatillas de entrenamiento-Negro/Blanco ""@es"
7045225,,"""
                                    Estas zapatillas para mujer Nike Lunartempo tienen una mediasuela ultraligera y suave Lunarlon, para una amortiguación de calidad. Con un empeine de Engineered Flymesh para un ajuste sin costuras. Además tienen cables  Flywire en el mediopié para una sujeción cómoda.Características:El diseño tipo gofre en la suela exterior añade durabilidad y controlEspuma liviana que recubre la zona del tobilloLengüeta de malla con una capa de delgada de espuma
                                ""@es ",," ""Nike Lunartempo para mujer-Naranja/Negro/Blanco""@es "" Nike mujer-Zapatillas mujer-Naranja/Negro/Blanco ""@es"
4985051,,"""
                                    Características:Multi-density foam upper provides a structured look and comfort.Perforations in the vamp enhance breathability.Visible Max Air unit in the heel helps cushion impact.Molded iconic design lines add dimension without weight.Outsole is cored out in areas of lesser wear to drastically reduce the weight of the shoe.
                                ""@es ",," ""Nike Sportswear Air Max 1 Ultra SE - Platino/Azul""@es "" Zapatillas para hombre-Nike Platino/Azul ""@es"
2479944,,"""
                                    Estas Nike Metcon 1 tienen una mediasuela de doble densidad  firme y plana en el talón para proporcionar una plataforma de elevación estable, y flexible y suave en el antepié.Con zonas de agarre laterales y parte superior de malla resistente para mayor transpirabilidad y estabilidad.Características:Cables Flywire que envuelven el puente del pie para una sujeción ligera y un ajuste adaptableRanuras flexibles que permiten un movimiento más natural del pieParte superior perforada para mejorar la transpirabilidadGoma adherente en el antepié para máxima tracción
                                ""@es ",," ""Nike Metcon 1 - Volt/Blanco/Negro/Platino""@es "" Nike -Zapatillas para hombre- Volt-Blanco-Negro-Platino ""@es"
11526964,,"""
                                    Progettate per giocatori tecnici che prendono il controllo del gioco, le scarpe da calcio Concave Halo+ dispongono di una tomaia sintetica in morbida microfibra testurizzata, mentre i loro iserti esterni in gomma preformata migliorano la sensibilità sulla palla.   Con un'ottima reputazione nell'offrire una precisione laser-guidata, il Component  Concave posizionato sulla parte superiore del sistema di allacciatura, migliora la tua abilità nei tiri, offrendo uno sweet spot più ampio per ottenere un perfetto contatto con la palla.Le  Halo+ includono F3 (Football Form Fit) che consiste nella singolare tecnologia dual-lacing system che offre una calzata che si adatta a qualsiasi forma di piede per un comfort assicurato.All'interno della scarpa, l'innovativo rivestimento Fusion lavora in sintonia con la tomaia per il mantenimento della forma, mentre il leggero sottopide in EVA preformato assorbe gli shock da impatti per una maggiore ammortizzazione e un ritorno di energia che aita la propulsione. Per una migliore stabilità su campi compatti, la suola in TPU a iniezione è dotata di tacchetti lamati e tacchetti ovali per un'ottima trazione su campi naturali compatti.
                                ""@it ",," ""Concave Halo+ Microfibre FG - Bianco/Rosa""@it "" Concave Scarpe Uomo Terreni Compatti Bianco/Rosa ""@it"
7759140,,"""
                                    Per offrire un morbido tocco sulla palla, queste scarpe hanno una tomaia in microfibra sintetica, mentre il brevettato Concave Component sulla parte superiore dell'allacciatura offre un più largo sweetspot che incrementa la precisione e la potenza fino al 15%.  Le Quantum 1.0 FG sono caratterizzate da un sistema di allacciatura F3 dual lacing che sostiene il piede senza distorcere la sua forma naturale.Un leggero sottopiede preformato in EVA offre un buon assorbimento degli impatti, una maggiore ammortizzazione e un migliore ritorno di energia per facilitare la propulsione e migliorare la prestazione.  La suola preformata a iniezione in TPU include tacchetti preformati strategicamente posizionati per offrire una stabilità e trazione su terreni naturali compatti.
                                ""@it ",," ""Concave Quantum 1.0 FG - Bianco/Lime""@it "" Concave Scarpe Uomo Terreni Compatti Bianco/Lime ""@it"
17162716,,"""Null""@pl ",," ""NIKE AIR MAX 90 MESH BG""@pl ""Nowości Nike 2017 | Sklep Sizeer""@pl"
11978035,,"""Null""@pl ",," ""NIKE AIR MAX 90 MESH BG""@pl ""Nike dla dzieci ✓ Darmowa dostawa do domu ★ sklep Sizeer ★""@pl"
257393,,,," ""Nike Zoom Train Complete - Nero/Antracide/Bianco""@it "" Nike Scarpe Uomo Training Regolare Nero/Antracide/Bianco ""@it"
1592140,"""Nike""",,," ""Train Speed 4"" ""Nike Train 4 - 843937-002 | everysize.com"""
17007195,,"""
                                    From lifting to sprinting and everything in between, the Nike Train Speed 4 has a low stance, flat heel and wide forefoot give you the stability you need for varied workouts.Underfoot, the outsole features an aggressive rubber traction pattern and deep flex grooves for outstanding grip and agility on diverse surfaces.Features Include:Synthetic upper is lightweight breathable and durableFull inner-sleeve construction for a sock-like fitHeel counter delivers a secure fitFoam midsole offers lightweight cushioning
                                ""@en ",," ""Nike Train Speed 4 - Black/White/Black""@en "" Nike Mens Shoes Regular Training Black/White/Black ""@en"
3857272,,"""Jedne z najpopularniejszych butów biegowych firmy Asics w nowej poprawionej wersji!""@pl "," Rozmiar Asics - męskie/dziecięce w cm Asics - damskie w cm 41.5 26,0 26,0 42 26,5 26,5 42.5 27,0 27,0 43.5 27,5 27,5 44 28,0 28,0 44.5 28,25 28,5 45 28,5 - 46 29,0 - 46.5 29,5 -"," ""Buty Asics GEL Zaraca 4 9099""@pl 9099 | BUTY \ Treningowe Rakiety do squasha badmintona i tenisa. - erakiety.com""@pl"
10583679,,"""
                                    Realizzate da Nike con un rivoluzionario nuovo doppio strato di morbida pelle di canguro e hydrophobic mesh, queste scarpe da calcio Nike Tiempo Legend V SG-Pro non solo sono più leggere che mai ma rimangono leggere anche durante condizioni di bagnato. La mobida pelle di canguro offre un'impareggiabile sensibilità naturale sulla palla, il materiale Kanga-light riduce il peso di queste scarpe e le nuove tecnologie Nike aggiungono un tocco di modernità.Grazie alla tecnologia HyperShield, queste scarpe da calcio Tiempo Legend V SG-Pro assorbono 73% meno acqua delle Tiempo precedenti e si asciugano più facilmente, mentre la tecnologia ACC assicura un ottimo tocco in tutte le condizioni di tempo. Costruite con una forma anatomica e controtallone interno, le Legend V sono dotate di soletta preformata perforata con inserti Poron per una calzata veramente comoda.Una suola a tutta lunghezza TPU studiata per seguire i movimenti del piede assicura una flessibilità multidirezionale. Una configurazione di tacchetti SG-Pro con tacchetti fissi e 2 in alluminio intercambiabili (11/13 mm e 13/15 mm) per una trazione versatile ed un'ottima presa su terreni morbidi.
                                ""@it ",," ""Nike Tiempo Legend SG-Pro - Antracide/Nero/Volt""@it "" Nike Scarpe Uomo Terreni Morbidi Antracide-Nero-Volt ""@it"
14890050,,,," "" Nike Roshe Two Flyknit - Black ""Nike 844833-006 sneakAvenue"""
13911793,"""Nike""@en","""Black/Black
844931-004
If you want a futuristic runner made out of mesh upper, it is a good idea to have a closer look at the Nike WMNS Roshe Two.
It is more a lifestyle and lightweight sneaker that adds lot of comfort without the air cushioning. On the upper you can find a complete black upper together with tonal stitching in black, nice and comfortable mesh lining in black, a foamed sockliner which you can also remove if you want.
On the tongue you can find also a woven Nike Swoosh loop in black without any stitching on the back. If you need a fresh running silhouette with quarter support, heel support and some cushioning you have to try out the Nike WMNS Roshe Two Black. At the complete black midsole you will find a special EVA compound, that is soft but supportive and has the durability of a soft rubber.
100% Vegan
""@en ",," ""Nike WMNS Roshe Two""@en Two Black 844931-004 - Purchaze""@en"
15726273,,,," ""ASICS Tiger GEL-Respector Shadow - Black""@en "" Mens Shoes ASICS Black H5W3L-9090 ""@en"
10917985,,," Categoría Hombre Talla 40, 40,5, 41,5, 42, 42,5, 43,5, 44, 45 Tipo SPORTSWEAR Marca ASICS Color Negro"," ""Asics Gel-Kayano Trainer Evo (H621N-9016)""@es-ES (H621N-9016) - footstop""@es-ES"
11704029,"""Nike""@de","""<p>Basketball-Schuhe von Nike Team Hustle D Modell Boy 7 (GS).<br>Nike Team Hustle D 7 Basketball Schuhe bieten hohe Leistung und Dank der langlebigen oberen bietet Komfort, Unterstützung und Stabilität. Die Vollgummi-Laufsohle hat Flex Grooves, Elastizität und Haftung zu verbessern.</p>
<p>Vorteile:<br>Leder und synthetische Obermaterial für Schutz und Haltbarkeit.<br>Perforationen für Atmungsaktivität.<br>Voller Länge PU-Mittelsohle für leichte Dämpfung.<br>Tiefe Flex-Rillen für einen reibungslosen und elastisch.<br>-Kennzeichnung Kautschuk-Außensohle mit Fischgrätenmuster für Traktion und Haltbarkeit.<br>Ferse Registerkarte für einfaches ein- und ausschalten.</p>
<p>Farbe: Schwarz/grau/weiss.</p>""@de ", Art.-Nr. 747998 007 Marke Nike Produktkategorie Basketball Schuhe Farbe Schwarz EAN 0885177117689 -Größe 35.5," ""NIKE TEAM HUSTLE D 7""@de 7 - BASKETBALL SCHUHE Nike Farbe Schwarz 747998 007 Der Online-Shop für deine Sportbekleidung""@de"
